file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--
2018-10-14_0000_p01_fase01.dat,2018-10-14,21:00,287.875,0,36000,36000,-0.151150,0,-20.5102,0,20.9043,0,7.55936,0,0.474302,0,-2.02827,-3.09030,0.203645,-0.701163E-01,634.041,35.4478,15.2181,404.742,414.113,0.00000,1,850.809,22.6282,23.1521,0.00000,1,298.478,296.063,92550.1,1.07974,1018.12,0.265961E-01,0.307348E-01,0.153316E-01,2094.81,2786.47,0.141994E-01,75.1777,691.668,291.399,2.58910,-0.557817,-0.919466E-01,2.64964,-0.195225E-12,0.416636E-01,2.64996,6.04631,12.1318,347.878,-9999,-9999,0.374149,0.807018,211.265,0.535347E-01,-0.981147,-0.498666E-01,0,77.3652,-11.7405,26.5570,66.1306,100.853,141.448,211.915,-0.149630,1.01016,-19.0147,1.01016,22.5201,1.01218,8.22621,1.01218,0.510962,1.01218,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,12,0,3,40,48,0.653815,0.705010,0.255211,0.181538E-01,0.266675E-02,32.3180,-0.172970E-01,0.822621E-02,0.510962
2018-10-14_0000_p01_fase01.dat,2018-10-14,21:30,287.896,0,36000,36000,-0.388991,0,-29.1314,0,37.5432,0,9.23423,0,0.851491,0,-3.97500,-12.3471,-1.54696,-0.280036,1040.67,56.6768,15.0626,400.119,409.033,-0.500000E-01,0,820.339,21.7913,22.2768,0.00000,1,297.958,295.657,92535.4,1.08139,1017.64,0.265638E-01,0.551766E-01,0.147825E-01,2017.01,2718.65,0.136699E-01,74.1917,701.639,290.797,3.38676,0.580032E-02,-0.896959E-01,3.38785,0.757750E-13,0.690895E-01,3.38855,9.06049,359.868,0.157529,-9999,-9999,0.599760,1.77365,612.520,0.184647E-01,-0.775942,-0.441373E-01,0,84.1494,-12.7700,28.8858,71.9296,109.697,153.852,230.498,-0.385209,1.00982,-26.5358,1.00982,39.5143,1.01137,10.1270,1.01137,0.896195,1.01137,800001099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,1,15,0,11,538,359,1.68826,1.32736,0.531677,0.374430E-01,0.631189E-02,75.7427,-0.241133E-01,0.101270E-01,0.896195
2018-10-14_0000_p01_fase01.dat,2018-10-14,22:00,287.917,0,36000,36000,-0.164167,0,-18.3875,0,18.2875,0,5.23911,0,0.414507,0,-6.27496,-7.50381,0.364364,-0.170083,365.352,19.3822,15.1410,401.205,409.931,0.00000,1,803.242,21.2843,21.7472,0.00000,1,297.309,295.017,92564.3,1.08429,1017.33,0.264980E-01,0.268601E-01,0.144744E-01,1970.70,2614.76,0.133492E-01,75.3682,644.064,290.429,2.48280,0.829999,-0.150508,2.62119,-0.138144E-12,0.241300E-01,2.62130,6.99014,340.913,18.5819,-9999,-9999,0.389109,1.18695,265.028,0.426748E-01,-1.00547,-0.428395E-01,0,73.5841,-11.1667,25.2591,62.8986,95.9244,134.535,201.558,-0.162428,1.01071,-17.0707,1.01071,19.6531,1.01259,5.85459,1.01259,0.445461,1.01259,800001199,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,30,7,0,15,543,473,1.14154,0.919668,0.312696,0.343013E-01,0.429168E-02,21.6686,-0.154754E-01,0.585459E-02,0.445461
2018-10-14_0000_p01_fase01.dat,2018-10-14,22:30,287.937,0,36000,36000,-0.979775E-01,0,-17.4683,0,9.99629,0,3.70800,0,0.226436,0,-6.34233,-3.36004,1.06307,-0.761118E-01,49.0564,2.55468,15.2948,404.367,413.066,0.00000,1,796.497,21.0579,21.5109,0.00000,1,296.704,294.372,92570.9,1.08684,1017.19,0.264382E-01,0.146731E-01,0.143529E-01,1949.88,2513.52,0.132061E-01,77.5755,563.645,290.261,1.96185,0.968450,-0.167350,2.19227,0.445507E-13,0.320739E-02,2.19227,6.63148,334.113,26.3857,-9999,-9999,0.300249,0.655975,128.171,0.882414E-01,-1.74748,-0.526264E-01,0,74.3539,-11.2835,25.5233,63.5566,96.9279,135.943,203.667,-0.969616E-01,1.01048,-16.6755,1.01048,11.5236,1.01298,4.38055,1.01298,0.261032,1.01298,800001199,800000099,800000099,800000099,800000099,800001199,899999999,899999999,89999,89999,89,89,3,17,5,1,436,384,0.649289,0.481218,0.181443,0.309584E-01,0.361713E-02,12.9335,-0.150838E-01,0.438055E-02,0.261032
2018-10-14_0000_p01_fase01.dat,2018-10-14,23:00,287.958,0,36000,36000,-0.609277E-01,0,-18.2510,0,8.99831,0,4.34761,0,0.203729,0,-5.05290,-3.66767,1.41378,-0.830390E-01,380.329,19.3731,15.4774,408.566,417.249,0.00000,1,788.382,20.8113,21.2537,0.00000,1,296.182,293.858,92551.7,1.08861,1017.04,0.263975E-01,0.132016E-01,0.142066E-01,1926.64,2435.45,0.130502E-01,79.1084,508.804,290.072,1.62921,1.06197,-0.142349,1.94908,-0.128389E-12,0.245732E-01,1.94924,4.56359,328.078,33.2394,-9999,-9999,0.236576,0.508905,59.9978,0.188507,-2.02827,-0.696795E-01,0,71.1105,-10.7913,24.4099,60.7842,92.6997,130.013,194.783,-0.603342E-01,1.00984,-17.5242,1.00984,10.6201,1.01358,5.06380,1.01358,0.240448,1.01358,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,2,0,0,208,263,0.439186,0.452609,0.126014,0.299093E-01,0.560643E-02,5.47560,-0.158280E-01,0.506380E-02,0.240448
2018-10-14_0000_p01_fase01.dat,2018-10-14,23:30,287.979,0,36000,36000,-0.600395E-01,0,-17.9511,0,5.16386,0,6.21404,0,0.116863,0,-4.45371,-0.596410,1.53904,-0.134973E-01,290.660,14.6138,15.6717,413.130,421.893,0.00000,1,787.940,20.7713,21.2119,0.00000,1,295.725,293.406,92535.6,1.09011,1017.02,0.263615E-01,0.757271E-02,0.141987E-01,1922.60,2368.49,0.130249E-01,81.1742,445.886,290.039,1.36722,0.691717,-0.123589,1.53584,0.167970E-12,0.185468E-01,1.53596,4.38431,328.356,27.0161,-9999,-9999,0.234684,0.590224,59.5400,0.189956,-3.47629,-0.689936E-01,0,87.9413,-13.3454,30.1874,75.1709,114.640,160.785,240.885,-0.593641E-01,1.01138,-17.4350,1.01138,6.87360,1.01518,6.92544,1.01518,0.155556,1.01518,800000099,800000099,800000099,800000099,800001099,800001199,899999999,899999999,89999,89999,89,89,0,7,0,1,40,85,0.314800,0.792850,0.728007E-01,0.289129E-01,0.675186E-02,3.33095,-0.157262E-01,0.692544E-02,0.155556
2018-10-14_0000_p01_fase01.dat,2018-10-15,00:00,288.000,0,36000,36000,-0.333129E-01,0,-11.6011,0,3.22282,0,3.26813,0,0.729080E-01,0,-3.83517,-2.29023,0.861329,-0.518106E-01,477.054,23.6619,15.7860,415.682,424.433,0.00000,1,782.985,20.6178,21.0519,0.00000,1,295.321,293.018,92515.5,1.09139,1016.91,0.263323E-01,0.472444E-02,0.141094E-01,1907.98,2312.18,0.129279E-01,82.5186,404.203,289.919,1.35059,0.897159,-0.123406,1.62523,0.129253E-13,0.302201E-01,1.62551,3.59606,326.997,33.7419,-9999,-9999,0.174710,0.302869,38.0032,0.297606,-3.59966,-0.598297E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.329642E-01,1.01058,-11.2841,1.01058,4.32358,1.01560,3.74256,1.01560,0.978098E-01,1.01560,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,2,1,3,36,149,0.236897,0.303541,0.653002E-01,0.236052E-01,0.302076E-02,3.89245,-0.101672E-01,0.374256E-02,0.978098E-01
2018-10-15_0000_p01_fase01.dat,2018-10-15,00:30,288.021,0,36000,36000,-0.132177E-01,1,-7.74321,0,2.71426,0,3.01035,0,0.613934E-01,0,-1.64147,0.301357,1.21228,0.681633E-02,630.101,31.0158,15.9280,419.272,428.107,0.00000,1,784.032,20.6380,21.0729,0.00000,1,295.147,292.851,92496.0,1.09177,1016.93,0.263229E-01,0.397829E-02,0.141283E-01,1909.45,2288.45,0.129407E-01,83.4383,379.008,289.931,0.878467,0.466551,-0.914287E-01,0.997240,0.425026E-13,0.395593E-01,0.998024,2.96360,334.235,28.1044,-9999,-9999,0.110030,0.209375,14.2206,0.795323,-2.85279,-0.633853E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.130273E-01,1.01461,-7.46874,1.01461,3.40177,1.02410,3.28478,1.02410,0.769438E-01,1.02410,800000099,800000099,800000099,800000099,800000099,800000199,899999999,899999999,89999,89999,89,89,10,8,2,5,30,34,0.184516,0.194680,0.395540E-01,0.124031E-01,0.771256E-02,5.24021,-0.672710E-02,0.328478E-02,0.769438E-01
2018-10-15_0000_p01_fase01.dat,2018-10-15,01:00,288.042,0,36000,36000,-0.237256E-01,0,-11.0817,0,4.06428,0,4.85081,0,0.919176E-01,0,-1.28044,-1.09940,0.511127,-0.248639E-01,483.956,23.6516,15.9891,420.785,429.620,0.00000,1,781.410,20.5644,20.9962,0.00000,1,294.977,292.722,92475.8,1.09204,1016.89,0.263170E-01,0.595626E-02,0.140810E-01,1902.22,2270.10,0.128942E-01,83.7946,367.877,289.871,0.603055,1.06932,-0.123160,1.23319,0.443942E-13,0.302679E-01,1.23356,3.13303,297.735,60.6962,-9999,-9999,0.147396,0.334379,23.8827,0.473564,-2.72660,-0.677030E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.234366E-01,1.01233,-10.7015,1.01233,5.06177,1.01912,5.25668,1.01912,0.114477,1.01912,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,9,3,0,3,14,21,0.162832,0.453385,0.525404E-01,0.130206E-01,0.871986E-02,7.03204,-0.963688E-02,0.525668E-02,0.114477
2018-10-15_0000_p01_fase01.dat,2018-10-15,01:30,288.062,0,36000,36000,-0.183043E-01,0,-9.44431,0,4.86351,0,5.95275,0,0.109973,0,-1.86340,-1.22150,0.802263,-0.276204E-01,261.458,12.6556,16.0849,423.159,432.008,0.00000,1,778.574,20.4827,20.9110,0.00000,1,294.760,292.533,92448.2,1.09246,1016.82,0.263079E-01,0.712624E-02,0.140299E-01,1894.09,2243.62,0.128425E-01,84.4213,349.526,289.804,0.789020,0.871338,-0.128125,1.18054,0.154507E-12,0.162549E-01,1.18065,2.72923,311.797,47.9940,-9999,-9999,0.129442,0.321051,18.9750,0.596049,-1.94187,-0.656816E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.180701E-01,1.01296,-9.03088,1.01296,5.64711,1.02080,6.24379,1.02080,0.127692,1.02080,800000099,800000099,800000099,800000099,800001199,800001199,899999999,899999999,89999,89999,89,89,0,19,0,20,30,44,0.131858,0.470658,0.395859E-01,0.162774E-01,0.864584E-02,4.94707,-0.812976E-02,0.624379E-02,0.127692
2018-10-15_0000_p01_fase01.dat,2018-10-15,02:00,288.083,0,36000,36000,0.242286E-02,2,-4.37330,1,-0.950641,2,2.61486,1,-0.214910E-01,2,-2.26651,0.108934,1.23436,0.246266E-02,378.219,18.1572,16.2332,426.810,435.739,0.00000,1,779.310,20.4899,20.9186,0.00000,1,294.556,292.303,92430.2,1.09310,1016.83,0.262924E-01,-0.139262E-02,0.140432E-01,1894.40,2211.80,0.128471E-01,85.6497,317.399,289.806,0.492391,1.15270,-0.134775,1.25984,-0.142625E-12,0.232991E-01,1.26005,2.75710,297.545,66.9641,-9999,-9999,0.470797E-01,0.298704,1.97134,5.73722,4.60036,-0.835729E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.236177E-02,1.02587,-4.31904,1.02587,-0.445433,1.04873,2.71046,1.04873,-0.100698E-01,1.04873,800000099,800000099,800000099,800000099,800000099,801000099,899999999,899999999,89999,89999,89,89,1,0,0,10,16,16,0.341589,0.242283,0.135341E-01,0.171704E-01,0.918092E-02,3.93892,-0.388579E-02,0.271046E-02,-0.100698E-01
2018-10-15_0000_p01_fase01.dat,2018-10-15,02:30,288.104,0,36000,36000,-0.823805E-02,0,-6.20849,0,0.841785,1,4.39391,0,0.190276E-01,1,-1.33586,-0.745140,1.24060,-0.168430E-01,518.320,24.6109,16.3748,430.480,439.462,0.00000,1,777.510,20.4401,20.8666,0.00000,1,294.440,292.168,92398.6,1.09325,1016.80,0.262892E-01,0.123299E-02,0.140107E-01,1889.15,2193.23,0.128156E-01,86.1354,304.082,289.763,0.758221,0.871133,-0.112260,1.15917,0.438241E-13,0.316535E-01,1.15961,2.53780,311.186,49.0965,-9999,-9999,0.868064E-01,0.133570,8.70214,1.29968,-7.37539,-0.643395E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.810483E-02,1.01644,-6.05812,1.01644,1.44014,1.02914,4.56568,1.02914,0.325527E-01,1.02914,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,3,11,9,9,35,34,0.739818E-01,0.172758,0.203993E-01,0.131848E-01,0.951877E-02,3.94066,-0.544983E-02,0.456568E-02,0.325527E-01
2018-10-15_0000_p01_fase01.dat,2018-10-15,03:00,288.125,0,36000,36000,-0.258895E-01,0,-11.2201,0,-0.973621E-01,2,6.23754,0,-0.220077E-02,2,0.593763E-01,4.50670,0.551976,0.101870,468.455,22.4860,16.4316,432.113,441.265,0.00000,1,788.722,20.7415,21.1808,0.00000,1,294.413,292.174,92371.0,1.09278,1016.97,0.262976E-01,-0.142610E-03,0.142128E-01,1916.43,2194.05,0.130061E-01,87.3465,277.623,289.988,0.816701,1.01727,-0.124573,1.30932,-0.157657E-14,0.285094E-01,1.30963,2.94576,310.169,51.3618,-9999,-9999,0.153920,0.224525,26.8397,0.421391,115.241,-0.655934E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.255849E-01,1.01191,-11.0938,1.01191,1.09045,1.01829,6.68401,1.01829,0.246486E-01,1.01829,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,5,2,0,14,39,15,0.222920,0.179164,0.469663E-01,0.159174E-01,0.164004E-01,94.2645,-0.998255E-02,0.668401E-02,0.246486E-01
2018-10-15_0000_p01_fase01.dat,2018-10-15,03:30,288.146,0,36000,36000,0.317532E-02,1,-1.86177,1,10.8269,1,3.91318,0,0.244695,1,-1.54453,-9.42435,0.283906,-0.212996,173.591,8.06381,16.4771,432.952,441.838,0.500000E-01,0,765.409,20.1119,20.5247,0.00000,1,294.197,292.018,92397.6,1.09394,1016.61,0.262760E-01,0.158562E-01,0.137927E-01,1858.79,2172.76,0.126083E-01,85.5498,313.967,289.508,0.409470,-0.273278,-0.812516E-01,0.493259,-0.114544E-12,0.105353E-01,0.493372,2.23769,36.1160,326.680,-9999,-9999,0.538762E-01,0.131541,6.93729,1.63032,-0.171958,-0.310729E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.311365E-02,1.01981,-1.18247,1.01981,10.4756,1.03128,3.78333,1.03128,0.236754,1.03128,800000099,800000099,800000099,800001099,800000099,810100099,899999999,899999999,89999,89999,89,89,21,7,7,3,6,5,0.853452E-01,0.165543,0.121939E-01,0.874064E-02,0.381425E-01,1747.20,-0.106327E-02,0.378333E-02,0.236754
2018-10-15_0000_p01_fase01.dat,2018-10-15,04:00,288.167,0,36000,36000,-0.119479E-01,1,-6.60655,0,37.8292,0,8.77009,0,0.854736,0,-2.73228,-36.0244,-4.68000,-0.813957,-415.803,-17.5683,15.9740,419.137,426.694,0.00000,1,674.924,17.7092,18.0285,0.500000E-01,0,293.866,291.742,92441.1,1.09649,1015.25,0.262388E-01,0.553869E-01,0.121621E-01,1637.50,2135.56,0.110918E-01,76.6775,498.066,287.533,0.538357,-0.560740E-01,-0.127163,0.543448,-0.322177E-13,-0.260300E-01,0.544071,2.43824,2.08307,354.273,-9999,-9999,0.104386,0.158343,14.2179,0.795479,-0.174641,-0.568534E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.117299E-01,1.01859,-4.22952,1.01859,36.8097,1.02600,8.51530,1.02600,0.831699,1.02600,800000099,800000099,800000099,800001099,800000099,800000199,899999999,899999999,89999,89999,89,89,10,0,0,1,47,44,0.189928,0.103910,0.228475E-01,0.127340E-01,0.214652,2629.04,-0.379941E-02,0.851530E-02,0.831699
2018-10-15_0000_p01_fase01.dat,2018-10-15,04:30,288.187,0,36000,36000,-0.746221E-01,0,-16.3319,1,62.5885,1,10.1844,0,1.41383,1,-2.37991,13.1763,7.08602,0.297644,-1621.99,-68.5127,16.7926,440.026,448.359,0.200000,0,709.318,18.5866,18.9386,0.00000,1,293.924,291.502,92489.4,1.09760,1015.73,0.262035E-01,0.916164E-01,0.127819E-01,1719.53,2103.67,0.116453E-01,81.7394,384.143,288.291,0.145541,-1.20569,-0.145434,1.20918,-0.135972E-12,-0.965895E-01,1.21303,3.91303,83.1220,277.388,-9999,-9999,0.260742,0.646919,89.6825,0.126112,-0.260941,-0.561825E-01,0,88.8046,-13.4764,30.4837,75.9088,115.766,162.363,243.249,-0.734368E-01,1.01614,-12.3129,1.01614,61.8386,1.01883,10.2137,1.01883,1.39689,1.01883,800000099,800000099,800000099,800001199,800000099,800000099,899999999,899999999,89999,89999,89,89,4,0,0,8,111,26,0.665866,0.540687,0.872860E-01,0.355492E-01,0.184897,10552.0,-0.110442E-01,0.102137E-01,1.39689
2018-10-15_0000_p01_fase01.dat,2018-10-15,05:00,288.208,0,36000,36000,-0.533824E-01,1,-7.80645,0,14.8596,1,13.2206,1,0.335695,1,0.788739,24.4678,3.08296,0.552753,-561.429,-25.2718,17.1392,449.114,458.381,0.00000,1,771.493,20.2161,20.6332,0.00000,1,293.806,291.581,92513.3,1.09691,1016.66,0.262039E-01,0.217530E-01,0.139023E-01,1870.76,2114.19,0.126741E-01,88.4859,243.430,289.609,1.03601,-0.774877,-0.131577,1.29501,-0.303583E-12,-0.327570E-01,1.29542,4.50615,36.6855,323.462,-9999,-9999,0.220604,0.746829,113.685,0.994850E-01,-0.525347,-0.317318E-01,0,70.4613,-10.6928,24.1871,60.2293,91.8534,128.826,193.004,-0.525551E-01,1.01574,-6.79279,1.01574,15.1025,1.01831,13.2389,1.01831,0.341182,1.01831,800000099,800000099,800000099,800000199,800010099,800010099,899999999,899999999,89999,89999,89,89,4,8,0,22,69,32,0.615089,0.767106,0.111463,0.101421E-01,0.379051,1803.00,-0.609120E-02,0.132389E-01,0.341182
2018-10-15_0000_p01_fase01.dat,2018-10-15,05:30,288.229,0,36000,36000,-0.146865E-01,2,-6.44872,1,-15.7588,2,-0.952697,2,-0.355990,2,-0.552443,-23.8170,-3.86537,-0.538023,-752.865,-32.0437,16.7104,437.723,446.033,0.00000,1,711.234,18.6306,18.9843,0.00000,1,294.038,291.526,92528.0,1.09795,1015.76,0.261947E-01,-0.230682E-01,0.128164E-01,1724.31,2106.82,0.116730E-01,81.8445,382.504,288.334,-0.528170,0.915597,-0.174805,1.06071,-0.629440E-13,-0.450537E-01,1.06166,3.76708,237.344,119.128,-9999,-9999,0.115655,0.833965,19.8274,0.570424,0.409213,-0.499961E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.144867E-01,1.01379,-7.30463,1.01379,-14.5170,1.02230,-0.455246,1.02230,-0.327937,1.02230,800000099,800000099,800000099,800001199,800000099,800001099,899999999,899999999,89999,89999,89,89,12,0,0,34,102,33,1.02619,0.559313,0.824327E-01,0.792130E-01,0.169097,11179.5,-0.654974E-02,-0.455246E-03,-0.327937
2018-10-15_0000_p01_fase01.dat,2018-10-15,06:00,288.250,1,36000,36000,0.341222E-01,1,-5.39476,0,30.1357,1,0.525525,2,0.680710,1,-0.781763,33.3188,2.35910,0.752610,-1220.14,-57.2027,16.9868,444.671,454.138,-0.100000,0,796.374,20.8470,21.2908,-0.500000E-01,0,293.938,291.447,92564.3,1.09775,1017.02,0.261774E-01,0.441100E-01,0.143507E-01,1930.20,2096.43,0.130728E-01,92.0709,166.228,290.101,-0.272929,0.407947,-0.185554,0.493773,0.190094E-12,-0.718290E-01,0.498970,4.61959,223.056,121.424,-9999,-9999,0.176306,0.799742,84.0164,0.134617,-0.179015,-0.274078E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.329260E-01,1.03633,-3.43125,1.03633,28.9616,1.03903,0.485468,1.03903,0.654189,1.03903,800000099,800000099,800000099,800001199,800001199,800101199,899999999,899999999,89999,89999,89,89,5,0,0,13,83,60,0.681346,0.874665,0.434735E-01,0.149021E-01,0.269261,4421.43,-0.307340E-02,0.485468E-03,0.654189
2018-10-15_0000_p01_fase01.dat,2018-10-15,06:30,288.271,1,36000,36000,-0.447516E-01,1,-2.12946,0,-27.4621,1,-1.00586,2,-0.620296,1,-0.387899,-34.3579,1.32531,-0.776051,-1518.85,-62.8446,17.1276,448.576,457.059,0.00000,1,708.678,18.5604,18.9114,-0.250000,0,293.893,291.408,92506.4,1.09817,1015.72,0.261902E-01,-0.401952E-01,0.127704E-01,1717.42,2091.29,0.116288E-01,82.1224,373.872,288.272,0.810328,1.82505,-0.299011,2.01292,0.853920E-13,-0.886787E-01,2.01487,5.09785,293.437,66.2002,-9999,-9999,0.201869,0.660424,319.230,0.354290E-01,0.775417E-01,-0.945710E-02,0,79.3114,-12.0358,27.2250,67.7942,103.390,145.007,217.246,-0.442208E-01,1.01200,-3.76066,1.01200,-26.3719,1.01421,-0.606723,1.01421,-0.595671,1.01421,800000099,800000099,800000099,800001199,800001199,800001199,899999999,899999999,89999,89999,89,89,14,0,4,14,152,53,1.02093,0.230225,0.696918E-01,0.241840E-01,0.401397,7816.68,-0.337149E-02,-0.606723E-03,-0.595671
2018-10-15_0000_p01_fase01.dat,2018-10-15,07:00,288.292,1,36000,36000,-0.469410E-01,0,-5.22356,1,49.7441,1,4.04392,1,1.12368,1,0.901536,-45.5446,2.30410,-1.02882,-267.873,-9.13402,17.3765,455.369,462.551,-0.100000,0,592.510,15.5273,15.7722,0.00000,1,293.840,291.499,92479.8,1.09878,1014.01,0.262060E-01,0.728146E-01,0.106770E-01,1436.35,2103.27,0.971718E-02,68.2911,666.924,285.523,0.452510,1.48073,-0.196585,1.55845,0.375498E-12,-0.154158E-01,1.55852,4.19449,285.385,73.0799,-9999,-9999,0.206690,0.377198,139.585,0.810257E-01,-0.105009,-0.226827E-01,0,80.3552,-12.1942,27.5833,68.6864,104.751,146.915,220.105,-0.461439E-01,1.01727,-2.14749,1.01727,48.4681,1.01909,3.74020,1.01909,1.09486,1.01909,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,19,1,0,30,57,18,0.438161,0.245890,0.703448E-01,0.285173E-02,0.381429E-01,3132.38,-0.192744E-02,0.374020E-02,1.09486
2018-10-15_0000_p01_fase01.dat,2018-10-15,07:30,288.312,1,36000,36000,-0.282370E-01,1,-4.42202,1,2.90787,2,4.95731,1,0.657010E-01,2,2.25466,41.3920,-3.56677,0.935222,-219.364,-9.01705,16.9677,444.849,453.135,-0.500000E-01,0,697.466,18.2857,18.6263,0.00000,1,294.054,291.726,92511.9,1.09715,1015.57,0.262173E-01,0.425743E-02,0.125683E-01,1692.10,2133.49,0.114554E-01,79.3114,441.389,288.041,0.316240,1.28735,-0.178603,1.33506,0.332326E-12,-0.129283E-01,1.33513,3.81588,277.989,76.2530,-9999,-9999,0.160426,0.409507,77.1563,0.146585,-1.52071,-0.247383E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.278643E-01,1.01338,-4.18838,1.01338,3.22108,1.01663,5.07454,1.01663,0.727778E-01,1.01663,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,2,1,0,15,48,6,0.434732,0.327879,0.564025E-01,0.146674E-01,0.524584E-01,76.2092,-0.375899E-02,0.507454E-02,0.727778E-01
